frame_number,timestamp_ms,frame_len,is_udp,is_rpl,is_ack,mac_src,mac_dst,mac_seq_number,mac_pan_id,mac_fcf,mac_frame_type,mac_security,mac_pending,mac_ack_req,mac_pan_id_comp,mac_dst_mode,mac_src_mode,mac_version,ip_src,ip_dst,udp_src_port,udp_dst_port,udp_len,payload_size,payload_hex,icmp_type,rpl_code,rpl_rank,rpl_version,rpl_instance_id,rpl_mop,rpl_dtsn,rpl_flags,rpl_dao_sequence,rpl_dodagid
7681,906470,53,1,0,0,c1:0c:00:00:00:00:00:03,c1:0c:00:00:00:00:00:01,138,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d33207365713d313631,,,,,,,,,,
7682,906472,5,0,0,1,,,138,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7683,906489,71,1,0,0,c1:0c:00:00:00:00:00:05,c1:0c:00:00:00:00:00:01,200,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,38.0,30.0,4553544f20455320554e20415441515545204553544f20455320554e2000,,,,,,,,,,
7684,906492,5,0,0,1,,,200,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7685,906502,97,0,1,0,c1:0c:00:00:00:00:00:02,00:00:00:00:00:00:ff:ff,34,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:2,ff02::1a,,,,,,155.0,1.0,2344.0,247.0,30.0,16.0,69.0,0.0,,fd00:0:0:0:c30c:0:0:1
7686,906614,53,1,0,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,207,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d34207365713d333837,,,,,,,,,,
7687,906616,5,0,0,1,,,207,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7688,906776,76,0,1,0,c1:0c:00:00:00:00:00:08,c1:0c:00:00:00:00:00:06,130,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:8,fe80::c30c:0:0:6,,,,,,155.0,2.0,,,30.0,,,64.0,39.0,fd00:0:0:0:c30c:0:0:1
7689,906779,5,0,0,1,,,130,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7690,906785,76,0,1,0,c1:0c:00:00:00:00:00:06,c1:0c:00:00:00:00:00:01,157,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:6,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,124.0,fd00:0:0:0:c30c:0:0:1
7691,906788,5,0,0,1,,,157,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7692,906833,71,1,0,0,c1:0c:00:00:00:00:00:05,c1:0c:00:00:00:00:00:01,201,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,38.0,30.0,4553544f20455320554e20415441515545204553544f20455320554e2000,,,,,,,,,,
7693,906872,71,1,0,0,c1:0c:00:00:00:00:00:05,c1:0c:00:00:00:00:00:01,201,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,38.0,30.0,4553544f20455320554e20415441515545204553544f20455320554e2000,,,,,,,,,,
7694,906874,5,0,0,1,,,201,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7695,907294,71,1,0,0,c1:0c:00:00:00:00:00:05,c1:0c:00:00:00:00:00:01,202,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,38.0,30.0,4553544f20455320554e20415441515545204553544f20455320554e2000,,,,,,,,,,
7696,907296,5,0,0,1,,,202,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7697,907391,97,0,1,0,c1:0c:00:00:00:00:00:01,00:00:00:00:00:00:ff:ff,63,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:1,ff02::1a,,,,,,155.0,1.0,128.0,247.0,30.0,16.0,16.0,0.0,,fd00:0:0:0:c30c:0:0:1
7698,907465,76,0,1,0,c1:0c:00:00:00:00:00:07,c1:0c:00:00:00:00:00:01,119,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:7,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,69.0,fd00:0:0:0:c30c:0:0:1
7699,907467,5,0,0,1,,,119,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7700,907669,97,0,1,0,c1:0c:00:00:00:00:00:04,00:00:00:00:00:00:ff:ff,208,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:4,ff02::1a,,,,,,155.0,1.0,261.0,247.0,30.0,16.0,6.0,0.0,,fd00:0:0:0:c30c:0:0:1
7701,907887,71,1,0,0,c1:0c:00:00:00:00:00:05,c1:0c:00:00:00:00:00:01,203,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,38.0,30.0,4553544f20455320554e20415441515545204553544f20455320554e2000,,,,,,,,,,
7702,907890,5,0,0,1,,,203,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7703,907989,53,1,0,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,209,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d34207365713d333838,,,,,,,,,,
7704,907992,5,0,0,1,,,209,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7705,908306,97,0,1,0,c1:0c:00:00:00:00:00:03,00:00:00:00:00:00:ff:ff,139,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:3,ff02::1a,,,,,,155.0,1.0,256.0,247.0,30.0,16.0,10.0,0.0,,fd00:0:0:0:c30c:0:0:1
7706,908431,27,0,1,0,c1:0c:00:00:00:00:00:04,00:00:00:00:00:00:ff:ff,210,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:4,ff02::1a,,,,,,155.0,0.0,,,,,,0.0,,
7707,908645,71,1,0,0,c1:0c:00:00:00:00:00:05,c1:0c:00:00:00:00:00:01,204,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,38.0,30.0,4553544f20455320554e20415441515545204553544f20455320554e2000,,,,,,,,,,
7708,908648,5,0,0,1,,,204,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7709,909228,27,0,1,0,c1:0c:00:00:00:00:00:07,00:00:00:00:00:00:ff:ff,120,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:7,ff02::1a,,,,,,155.0,0.0,,,,,,0.0,,
7710,909236,27,0,1,0,c1:0c:00:00:00:00:00:03,00:00:00:00:00:00:ff:ff,140,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:3,ff02::1a,,,,,,155.0,0.0,,,,,,0.0,,
7711,909431,53,1,0,0,c1:0c:00:00:00:00:00:07,c1:0c:00:00:00:00:00:01,121,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d37207365713d323036,,,,,,,,,,
7712,909434,5,0,0,1,,,121,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7713,909455,76,0,1,0,c1:0c:00:00:00:00:00:03,c1:0c:00:00:00:00:00:01,141,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:3,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,113.0,fd00:0:0:0:c30c:0:0:1
7714,909457,5,0,0,1,,,141,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7715,909478,76,0,1,0,c1:0c:00:00:00:00:00:03,c1:0c:00:00:00:00:00:01,141,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:3,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,113.0,fd00:0:0:0:c30c:0:0:1
7716,909481,5,0,0,1,,,141,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7717,909661,71,1,0,0,c1:0c:00:00:00:00:00:05,c1:0c:00:00:00:00:00:01,205,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,38.0,30.0,4553544f20455320554e20415441515545204553544f20455320554e2000,,,,,,,,,,
7718,909663,5,0,0,1,,,205,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7719,909769,53,1,0,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,211,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d34207365713d333839,,,,,,,,,,
7720,909771,5,0,0,1,,,211,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7721,909867,60,1,0,0,c1:0c:00:00:00:00:00:02,c1:0c:00:00:00:00:00:08,35,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d32207365713d3632,,,,,,,,,,
7722,909869,5,0,0,1,,,35,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7723,909878,69,1,0,0,c1:0c:00:00:00:00:00:08,c1:0c:00:00:00:00:00:06,131,43981.0,56417,1,0,0,1,1,3,3,1,::c30c:0:0:2,::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d32207365713d3632,,,,,,,,,,
7724,909881,5,0,0,1,,,131,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7725,909916,61,1,0,0,c1:0c:00:00:00:00:00:06,c1:0c:00:00:00:00:00:01,158,43981.0,56417,1,0,0,1,1,3,3,1,::c30c:0:0:2,fe80::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d32207365713d3632,,,,,,,,,,
7726,909919,5,0,0,1,,,158,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7727,909963,52,1,0,0,c1:0c:00:00:00:00:00:06,c1:0c:00:00:00:00:00:01,159,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d36207365713d3438,,,,,,,,,,
7728,909965,5,0,0,1,,,159,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7729,910393,27,0,1,0,c1:0c:00:00:00:00:00:02,00:00:00:00:00:00:ff:ff,36,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:2,ff02::1a,,,,,,155.0,0.0,,,,,,0.0,,
7730,910707,76,0,1,0,c1:0c:00:00:00:00:00:02,c1:0c:00:00:00:00:00:08,37,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:2,fe80::c30c:0:0:8,,,,,,155.0,2.0,,,30.0,,,64.0,67.0,fd00:0:0:0:c30c:0:0:1
7731,910710,5,0,0,1,,,37,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7732,910745,76,0,1,0,c1:0c:00:00:00:00:00:08,c1:0c:00:00:00:00:00:06,132,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:8,fe80::c30c:0:0:6,,,,,,155.0,2.0,,,30.0,,,64.0,40.0,fd00:0:0:0:c30c:0:0:1
7733,910747,76,0,1,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,212,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:4,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,109.0,fd00:0:0:0:c30c:0:0:1
7734,910750,76,0,1,0,c1:0c:00:00:00:00:00:08,c1:0c:00:00:00:00:00:06,132,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:8,fe80::c30c:0:0:6,,,,,,155.0,2.0,,,30.0,,,64.0,40.0,fd00:0:0:0:c30c:0:0:1
7735,910784,76,0,1,0,c1:0c:00:00:00:00:00:08,c1:0c:00:00:00:00:00:06,132,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:8,fe80::c30c:0:0:6,,,,,,155.0,2.0,,,30.0,,,64.0,40.0,fd00:0:0:0:c30c:0:0:1
7736,910786,76,0,1,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,212,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:4,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,109.0,fd00:0:0:0:c30c:0:0:1
7737,910802,76,0,1,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,212,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:4,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,109.0,fd00:0:0:0:c30c:0:0:1
7738,910805,5,0,0,1,,,212,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7739,910831,76,0,1,0,c1:0c:00:00:00:00:00:08,c1:0c:00:00:00:00:00:06,132,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:8,fe80::c30c:0:0:6,,,,,,155.0,2.0,,,30.0,,,64.0,40.0,fd00:0:0:0:c30c:0:0:1
7740,910834,5,0,0,1,,,132,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7741,910854,76,0,1,0,c1:0c:00:00:00:00:00:06,c1:0c:00:00:00:00:00:01,160,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:6,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,125.0,fd00:0:0:0:c30c:0:0:1
7742,910869,76,0,1,0,c1:0c:00:00:00:00:00:06,c1:0c:00:00:00:00:00:01,160,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:6,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,125.0,fd00:0:0:0:c30c:0:0:1
7743,910872,5,0,0,1,,,160,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7744,910899,97,0,1,0,c1:0c:00:00:00:00:00:01,00:00:00:00:00:00:ff:ff,64,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:1,ff02::1a,,,,,,155.0,1.0,128.0,247.0,30.0,16.0,17.0,0.0,,fd00:0:0:0:c30c:0:0:1
7745,910926,71,1,0,0,c1:0c:00:00:00:00:00:05,c1:0c:00:00:00:00:00:01,206,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,38.0,30.0,4553544f20455320554e20415441515545204553544f20455320554e2000,,,,,,,,,,
7746,910929,5,0,0,1,,,206,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7747,911487,97,0,1,0,c1:0c:00:00:00:00:00:06,00:00:00:00:00:00:ff:ff,161,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:6,ff02::1a,,,,,,155.0,1.0,268.0,247.0,30.0,16.0,5.0,0.0,,fd00:0:0:0:c30c:0:0:1
7748,911504,76,0,1,0,c1:0c:00:00:00:00:00:06,c1:0c:00:00:00:00:00:01,162,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:6,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,126.0,fd00:0:0:0:c30c:0:0:1
7749,911507,5,0,0,1,,,162,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7750,911800,97,0,1,0,c1:0c:00:00:00:00:00:08,00:00:00:00:00:00:ff:ff,133,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:8,ff02::1a,,,,,,155.0,1.0,2339.0,247.0,30.0,16.0,98.0,0.0,,fd00:0:0:0:c30c:0:0:1
7751,911809,76,0,1,0,c1:0c:00:00:00:00:00:05,c1:0c:00:00:00:00:00:01,207,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:5,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,98.0,fd00:0:0:0:c30c:0:0:1
7752,911812,5,0,0,1,,,207,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7753,912044,97,0,1,0,c1:0c:00:00:00:00:00:04,00:00:00:00:00:00:ff:ff,213,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:4,ff02::1a,,,,,,155.0,1.0,284.0,247.0,30.0,16.0,7.0,0.0,,fd00:0:0:0:c30c:0:0:1
7754,912236,53,1,0,0,c1:0c:00:00:00:00:00:03,c1:0c:00:00:00:00:00:01,142,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d33207365713d313632,,,,,,,,,,
7755,912238,5,0,0,1,,,142,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7756,912301,97,0,1,0,c1:0c:00:00:00:00:00:05,00:00:00:00:00:00:ff:ff,208,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:5,ff02::1a,,,,,,155.0,1.0,266.0,247.0,30.0,16.0,121.0,0.0,,fd00:0:0:0:c30c:0:0:1
7757,912534,97,0,1,0,c1:0c:00:00:00:00:00:02,00:00:00:00:00:00:ff:ff,38,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:2,ff02::1a,,,,,,155.0,1.0,2474.0,247.0,30.0,16.0,70.0,0.0,,fd00:0:0:0:c30c:0:0:1
7758,912571,71,1,0,0,c1:0c:00:00:00:00:00:05,c1:0c:00:00:00:00:00:01,209,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,38.0,30.0,4553544f20455320554e20415441515545204553544f20455320554e2000,,,,,,,,,,
7759,912574,5,0,0,1,,,209,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7760,912677,53,1,0,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,214,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d34207365713d333930,,,,,,,,,,
7761,912679,5,0,0,1,,,214,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7762,912720,97,0,1,0,c1:0c:00:00:00:00:00:03,00:00:00:00:00:00:ff:ff,143,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:3,ff02::1a,,,,,,155.0,1.0,268.0,247.0,30.0,16.0,11.0,0.0,,fd00:0:0:0:c30c:0:0:1
7763,912892,60,1,0,0,c1:0c:00:00:00:00:00:08,c1:0c:00:00:00:00:00:06,134,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d38207365713d3738,,,,,,,,,,
7764,912894,5,0,0,1,,,134,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7765,912899,61,1,0,0,c1:0c:00:00:00:00:00:06,c1:0c:00:00:00:00:00:01,163,43981.0,56417,1,0,0,1,1,3,3,1,::c30c:0:0:8,fe80::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d38207365713d3738,,,,,,,,,,
7766,912901,5,0,0,1,,,163,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7767,912924,76,0,1,0,c1:0c:00:00:00:00:00:07,c1:0c:00:00:00:00:00:01,122,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:7,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,70.0,fd00:0:0:0:c30c:0:0:1
7768,912927,5,0,0,1,,,122,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7769,913205,97,0,1,0,c1:0c:00:00:00:00:00:07,00:00:00:00:00:00:ff:ff,123,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:7,ff02::1a,,,,,,155.0,1.0,263.0,247.0,30.0,16.0,13.0,0.0,,fd00:0:0:0:c30c:0:0:1
7770,914226,53,1,0,0,c1:0c:00:00:00:00:00:07,c1:0c:00:00:00:00:00:01,124,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d37207365713d323037,,,,,,,,,,
7771,914228,5,0,0,1,,,124,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7772,914739,71,1,0,0,c1:0c:00:00:00:00:00:05,c1:0c:00:00:00:00:00:01,210,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,38.0,30.0,4553544f20455320554e20415441515545204553544f20455320554e2000,,,,,,,,,,
7773,914742,5,0,0,1,,,210,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7774,914771,53,1,0,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,215,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d34207365713d333931,,,,,,,,,,
7775,914773,5,0,0,1,,,215,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7776,914885,25,0,0,0,c1:0c:00:00:00:00:00:06,00:00:00:00:00:00:ff:ff,164,43981.0,55377,1,0,1,0,1,2,3,1,,,,,,,,,,,,,,,,,
7777,914893,76,0,1,0,c1:0c:00:00:00:00:00:02,c1:0c:00:00:00:00:00:08,39,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:2,fe80::c30c:0:0:8,,,,,,155.0,2.0,,,30.0,,,64.0,68.0,fd00:0:0:0:c30c:0:0:1
7778,914896,5,0,0,1,,,39,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7779,914925,76,0,1,0,c1:0c:00:00:00:00:00:08,c1:0c:00:00:00:00:00:06,135,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:8,fe80::c30c:0:0:6,,,,,,155.0,2.0,,,30.0,,,64.0,41.0,fd00:0:0:0:c30c:0:0:1
7780,914928,5,0,0,1,,,135,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7781,914940,76,0,1,0,c1:0c:00:00:00:00:00:06,c1:0c:00:00:00:00:00:01,165,43981.0,56433,1,0,1,1,1,3,3,1,fe80::c30c:0:0:6,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,127.0,fd00:0:0:0:c30c:0:0:1
7782,914942,5,0,0,1,,,165,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7783,915708,76,0,1,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,216,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:4,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,110.0,fd00:0:0:0:c30c:0:0:1
7784,915711,5,0,0,1,,,216,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7785,916096,102,0,1,0,c1:0c:00:00:00:00:00:06,c1:0c:00:00:00:00:00:07,166,43981.0,56433,1,0,1,1,1,3,3,1,fe80::c30c:0:0:6,fe80::c30c:0:0:7,,,,,,155.0,1.0,264.0,247.0,30.0,16.0,5.0,0.0,,fd00:0:0:0:c30c:0:0:1
7786,916100,5,0,0,1,,,166,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7787,916408,76,0,1,0,c1:0c:00:00:00:00:00:03,c1:0c:00:00:00:00:00:01,144,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:3,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,114.0,fd00:0:0:0:c30c:0:0:1
7788,916410,5,0,0,1,,,144,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7789,916534,76,0,1,0,c1:0c:00:00:00:00:00:08,c1:0c:00:00:00:00:00:06,136,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:8,fe80::c30c:0:0:6,,,,,,155.0,2.0,,,30.0,,,64.0,42.0,fd00:0:0:0:c30c:0:0:1
7790,916537,5,0,0,1,,,136,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7791,916580,76,0,1,0,c1:0c:00:00:00:00:00:06,c1:0c:00:00:00:00:00:01,167,43981.0,56433,1,0,1,1,1,3,3,1,fe80::c30c:0:0:6,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,0.0,fd00:0:0:0:c30c:0:0:1
7792,916583,5,0,0,1,,,167,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7793,917509,71,1,0,0,c1:0c:00:00:00:00:00:05,c1:0c:00:00:00:00:00:01,211,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,38.0,30.0,4553544f20455320554e20415441515545204553544f20455320554e2000,,,,,,,,,,
7794,917511,5,0,0,1,,,211,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7795,917521,53,1,0,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,217,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d34207365713d333932,,,,,,,,,,
7796,917523,5,0,0,1,,,217,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7797,918040,53,1,0,0,c1:0c:00:00:00:00:00:03,c1:0c:00:00:00:00:00:01,145,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d33207365713d313633,,,,,,,,,,
7798,918042,5,0,0,1,,,145,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7799,918291,53,1,0,0,c1:0c:00:00:00:00:00:07,c1:0c:00:00:00:00:00:01,125,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d37207365713d323038,,,,,,,,,,
7800,918293,5,0,0,1,,,125,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7801,918877,25,0,0,0,c1:0c:00:00:00:00:00:06,00:00:00:00:00:00:ff:ff,168,43981.0,55377,1,0,1,0,1,2,3,1,,,,,,,,,,,,,,,,,
7802,918997,97,0,1,0,c1:0c:00:00:00:00:00:04,00:00:00:00:00:00:ff:ff,218,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:4,ff02::1a,,,,,,155.0,1.0,273.0,247.0,30.0,16.0,7.0,0.0,,fd00:0:0:0:c30c:0:0:1
7803,919181,97,0,1,0,c1:0c:00:00:00:00:00:03,00:00:00:00:00:00:ff:ff,146,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:3,ff02::1a,,,,,,155.0,1.0,264.0,247.0,30.0,16.0,11.0,0.0,,fd00:0:0:0:c30c:0:0:1
7804,919911,53,1,0,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,219,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d34207365713d333933,,,,,,,,,,
7805,919913,5,0,0,1,,,219,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
